tconst,originalTitle,startYear,genre,averageRating,numVotes,primaryName,parental_advisor,duree,resume,genres,themaScore
tt6145072,Shi Tou,2017,,7.4,24,Xiang Zhao,,90.0,"10-year-old Shi Tou, the son of a migrant laborer, grows up alone with his grandmother. Sharing a reward with a classmate or waiting until his father returns, obeying his teacher or protecting his friend - which one should he choose?",['Drama'],0.0
tt6145074,Marginal,2016,,7.5,8,Alex Miranda,TV-MA,60.0,"Pastor, an undercover cop sets on a mission to rescue the kidnapped daughter of a judge by infiltrating the prison where she's suspected to be at. Once inside he will have to learn to live by the prison's and the inmates' rules.",['Documentary'],0.0
tt6145438,Lo que hicimos fue secreto,2016,,7.3,28,David Álvarez,,94.0,A documentary about the History of the Punk movement in Madrid (Spain) from 1976 to 1993.,['Documentary'],0.0
tt6145512,In the Hills and Hollows,2016,,8.6,9,Keely Kernan,,77.0,"'In the Hills and Hollows"" documents the lives of rural West Virginians and their communities, steeped in history and heritage, responding to yet another uncertain future.",['Documentary'],0.0
tt6145764,Obey,2018,,5.4,584,Jamie Jones,,96.0,"As London slides towards a time of violent social unrest, on the estates of East London a young man's life is torn apart by love for a girl from a different place.",['Drama'],0.0
tt6145866,American Dreams,2019,,8.1,18,Thomas Schade,,66.0,"Going through a breakup and moving back home with his family, James struggles through a ""quarter life crisis"" in pursuit of his dream of making a feature film.","['Comedy', 'Drama']",0.0
tt6145884,Bae-kkob,2013,,6.3,54,Park Bo-Sang,Not Rated,94.0,"A hit ""tongue-in-cheek"" comedy about a sexually adventurous family. Seemingly normal and upstanding from the outside, each member is involved in a web of naughty behavior outside the household. (Korean with English subtitles)",['Comedy'],0.0
tt6146812,Sunburn,2020,,4.8,130,Anthony Alleyne,,85.0,"During the hot, sweltering summer, Mike, a young American tourist goes looking for his missing friend in an isolated Spanish village. Here, he gets embroiled with an alluring local woman ...                ","['Mystery', 'Thriller']",0.0
tt6146894,Enga Amma Rani,2017,,6.2,37,S. Bani,,,,['Action'],0.0
tt6147260,Atak paniki,2017,,6.0,1491,Pawel Maslona,,100.0,Tragedy meets comedy in seven stories about how our entire world can collapse at any given moment.,"['Comedy', 'Drama']",0.0
tt6147512,La Novia del Desierto,2017,,6.4,668,Cecilia Atán,Not Rated,78.0,A journey through the vastness of the Argentine desert and what appeared to be the end of the road will become the beginning of a new life.,['Drama'],0.0
tt6147512,La Novia del Desierto,2017,,6.4,668,Valeria Pivato,Not Rated,78.0,A journey through the vastness of the Argentine desert and what appeared to be the end of the road will become the beginning of a new life.,['Drama'],0.0
tt6147514,VampyrVidar,2017,,5.6,574,Thomas Aske Berg,,83.0,"A Christian farmer searching for a higher purpose to life, falls into sin and wakes up as the Prince of Darkness in the city of Stavanger, Norway.","['Comedy', 'Fantasy', 'Horror']",0.0
tt6147514,VampyrVidar,2017,,5.6,574,Fredrik Waldeland,,83.0,"A Christian farmer searching for a higher purpose to life, falls into sin and wakes up as the Prince of Darkness in the city of Stavanger, Norway.","['Comedy', 'Fantasy', 'Horror']",0.0
tt6147548,Mission Mummy,2016,,7.4,8,Ashish Kakkad,,114.0,"Aparna quits her job to become a mother. After giving her three kids a proper upbringing, she now wants to resume her professional career. The kids are now grown ups, but they find her Desi...                ",['Family'],0.0
tt6148112,Arabic Secret,2017,,6.9,8,Julia Groszek,,52.0,"One who doesn't have roots won't be able to grow wings-a documentary project about a man tracking his origins to the Middle East and establishing a connection with his father, whom he have never met before.","['Documentary', 'Drama']",0.0
tt6148116,Watch What You Pray For,2016,,7.5,12,Jameel Gordon,,61.0,Watch what you pray for is a movie about 3 stories based on real life situations. Music by Zaytoven and Sherm,['Drama'],0.0
tt6148924,Another Day in Paradise,2016,,5.9,14,Jeffery Patterson,,,,['Family'],0.0
tt6149282,The Danger Element,2017,,4.6,76,John Soares,TV-14,100.0,"A member of a secret order of knights and his estranged sister take on the mob and a troubled scientist in pursuit of the stolen Danger Element, which they believe has the power to bring their father back from the dead.",['Action'],0.0
tt6149464,30 Nights,2018,,4.8,253,Tom Metz III,TV-MA,91.0,"In a last ditch effort to save their marriage, Nick and Willa visit a renowned, yet eccentric, couples therapist and embark on a month-long journey of provocative and hilarious sex assignments.",['Comedy'],0.0
tt6149648,Wildflower,2020,,8.9,13,Matt Smukler,,73.0,Christina Stahl is raising her parents.,"['Documentary', 'Family']",0.0
tt6149802,The Relationtrip,2017,,5.6,678,C.A. Gabriel,Not Rated,90.0,"As everyone around them is finding love, Beck and Liam are emotionally hibernating through adulthood. After bonding over their mutual disinterest in relationships, they go away together on a 'friend' trip. And that's when things get weird.",['Comedy'],0.0
tt6149802,The Relationtrip,2017,,5.6,678,Renée Felice Smith,Not Rated,90.0,"As everyone around them is finding love, Beck and Liam are emotionally hibernating through adulthood. After bonding over their mutual disinterest in relationships, they go away together on a 'friend' trip. And that's when things get weird.",['Comedy'],0.0
tt6149818,Quest,2017,,7.2,333,Jonathan Olshefski,,,,"['Documentary', 'Family', 'Music']",0.0
tt6149902,Duplicity,2017,,8.0,13,Garrett Adams,,71.0,"Duplicity takes a leap into the inner subconscious as it explores the themes of family, friendship, loss and ones inability to let go of the past.",['Mystery'],0.0
tt6150054,Funny Neighbors,2010,,4.4,5,Young-Chul Yang,,100.0,The most preposterous week of my life!,['Comedy'],0.0
tt6150056,"Don't Cry for Me, Sudan",2010,,7.5,28,Soo-Hwan Goo,,91.0,"A Schweitzer of Korea Father LEE Tae-seok, devoted his life in Sudan; a remote area of Africa.","['Biography', 'Documentary']",0.0
tt6150284,Last Men Standing,2016,,7.9,10,Erin Brethauer,,,,['Documentary'],0.0
tt6150788,Addicted to You,2019,,4.8,59,Mike Cochnar,,,,['Comedy'],0.0
tt6150826,Moira,2019,,6.4,45,Daniel Lovecchio,,92.0,"Haunted by the shadows of his past, one man's, and his family's, present is about to unravel.",['Drama'],0.0
tt6150898,Churchroad,2016,,5.0,25,Robin Vogel,,54.0,"Club Church is a subculture within Amsterdam nightlife. This cruise club offering freedom, unprecedented sex and apparent absence of judgement.",['Documentary'],0.0
tt6150900,Interrogation,2015,,6.7,6,Vetri Maaran,,11.0,A lot of questions. Who has the answers?,"['Crime', 'Drama']",0.0
tt6150942,Becks,2017,,6.2,1147,Daniel Powell,TV-14,98.0,"After breaking up with her girlfriend, a Brooklyn musician moves back in with her mother. Playing for tip money in an old friend's bar, an unexpected relationship begins to take shape. Based on the life and times of Alyssa Robbins.","['Drama', 'Musical', 'Romance']",0.0
tt6150962,Song of Back and Neck,2018,,5.6,238,Paul Lieberstein,,85.0,"Fred rarely gets through the day without falling to the ground with crippling pain. After meeting Regan and visiting an acupuncturist, he finally begins to find relief for both his chronic pain and his persistent loneliness.","['Comedy', 'Romance']",0.0
tt6150988,Long quan xiao zi,2016,,5.1,197,Sheng Tao,,98.0,"A Chinese problem child from the US is sent to live with his uncle in China. He immediately runs into difficult situations there, such as a rabbit thief, the secret crush of his uncle, and ...                ",['Action'],0.0
tt6150988,Long quan xiao zi,2016,,5.1,197,Wei Wang,,98.0,"A Chinese problem child from the US is sent to live with his uncle in China. He immediately runs into difficult situations there, such as a rabbit thief, the secret crush of his uncle, and ...                ",['Action'],0.0
tt6151092,Modern Collective,2009,,8.8,9,Kai Neville,Not Rated,60.0,The future is now. A collective of six surfers set out on a voyage to alter one's perception of modern day surfing. Forget pre-dawn charging. Forget golden lighting. Forget glassy waters. ...                ,"['Documentary', 'Sport']",0.0
tt6151224,Love Type D,2019,,5.2,318,Sasha Collington,,95.0,"A woman who has been dumped eleven times in a row, discovers (to her dismay) that she has a loser in love gene.",['Comedy'],0.0
tt6151226,Cause of Death: Unknown,2017,,7.8,45,Anniken Hoel,,85.0,"After her sister died suddenly and unexpectedly while being treated with prescription antipsychotics, director Anniken Hoel begins a global investigation into the crimes of the ...                ","['Documentary', 'Thriller']",0.0
tt6151318,Armor: Biracial in the Deep South,2017,,7.8,19,Sarah Gambles,,65.0,Four women share their experiences of being biracial in the post segregationist American South.,['Documentary'],0.0
tt6151324,The Helsings,2017,,6.6,8,Anuj Iravane,,,,"['Drama', 'Thriller']",0.0
tt6151324,The Helsings,2017,,6.6,8,Arthur Gilchrist,,,,"['Drama', 'Thriller']",0.0
tt6151414,The End of the Lonely Island,2017,,5.2,17,Ren Chao Wang,,61.0,"A girl named Lin,Xia come to a lonely island to save the world in less than 24 hours.Meanwhile, there are men in black are chasing after her.What does she bring with her?How could she save mankind from the supernova explosion?","['Drama', 'Sci-Fi']",0.0
tt6151592,House of My Fathers,2018,,6.0,29,Suba Sivakumaran,,100.0,"Two Sri Lankan villages - one Tamil, one Sinhala - have been at war with each other for decades. When, on both sides, villagers become infertile, they receive a message from the gods. A ...                ","['Drama', 'Romance', 'Thriller']",0.0
tt6151932,Blue Balloons,2017,,6.6,10,Emily Troedson,,90.0,"A young woman grapples with physical and spiritual strife after her mother's cancer returns, forcing her to confront past grievances and threatening the only existence she's ever known.",['Drama'],0.0
tt6151988,Take Two,2017,,5.6,42,Robert Kollar,TV-PG,74.0,"A father's day story. When one young Filmmaker ""Clay"" finds out that he has a daughter he realizes the torture that she was lives under and it is up to Clay to save her from the torture she is under.",['Family'],0.0
tt6152206,Prison Fighters: Five Rounds to Freedom,2017,,7.2,144,Micah Brown,TV-14,87.0,"After seven years in a Thai prison, a former Muay Thai champion joins a controversial government program that allows inmates to fight for their freedom. A victory in his final fight will ...                ",['Documentary'],0.0
tt6152474,Boyss Toh Boyss Hain,2013,,5.5,54,Amit Vats,,,,['Comedy'],0.0
tt6152546,Pariente,2016,,6.6,243,Iván Gaona,,115.0,"Willington's only love, Mariana, is about to get married to his cousin. While Willington tries to get her back, the rumor of a thief in town and a series of violent murders remind them of a fearful past, that will endanger Mariana.","['Drama', 'Thriller', 'Western']",0.0
tt6152590,Love and Saucers,2017,,7.0,215,Brad Abrahams,Not Rated,65.0,"David Huggins lost his virginity to an alien woman -among 100 other extra-terrestrial encounters -and chronicled it all in surreal paintings, few of which have ever been seen. Love & Saucers is his story.","['Biography', 'Documentary']",0.0
tt6152592,It Must Make Peace,2017,,7.0,7,Paul R. Chandler,,86.0,"The rich, vibrant culture of Mali is under threat. It Must Make Peace gives voice to Mali's musicians and artists, exploring the threats while celebrating the diverse and breathtaking ...                ","['Documentary', 'Music']",0.0
tt6152842,Netekim Karakolu,2015,,3.7,9,Yasin Korkmaz,,,,"['Comedy', 'Drama']",0.0
tt6152908,Buddies in India,2017,,3.7,347,Baoqiang Wang,Unrated,99.0,"In an effort to save his house, a man accompanies the son of a recently deceased CEO to India to recover his will.","['Action', 'Comedy']",0.0
tt6152924,Alice and the Last Lottery,2017,,5.8,13,Jacek Fuchs,,49.0,Policeman of the City of Perfection (where officially 'no one ever dies') becomes obsessed with a woman who manipulates him into killing a girl called Alice.,"['Drama', 'Sci-Fi']",0.0
tt6153322,Muhi: Generally Temporary,2017,,8.5,96,Tamir Elterman,,89.0,"For the past seven years Muhi, a boy from Gaza has been living in an Israeli hospital, unable to return home. He is saved and raised in paradoxical circumstances that transcend identity, religion and the conflict that divides his world.",['Documentary'],0.0
tt6153322,Muhi: Generally Temporary,2017,,8.5,96,Rina Castelnuovo,,89.0,"For the past seven years Muhi, a boy from Gaza has been living in an Israeli hospital, unable to return home. He is saved and raised in paradoxical circumstances that transcend identity, religion and the conflict that divides his world.",['Documentary'],0.0
tt6153336,Las Sandinistas!,2018,,7.8,148,Jenny Murray,,96.0,LAS SANDINISTAS. uncovers a watershed moment in history when a group of Nicaraguan women shattered barriers to lead rebel troops in battle and reshape their country with landmark social ...                ,"['Documentary', 'History', 'War']",0.0
tt6154266,Cura Brochero,2016,,8.3,8,Lorena Chuscoff,,120.0,"Córdoba, Argentina, 2013. Everyone gets ready to participate in Cura Brochero's beatification. Santiago is a 55-year-old independent producer who is about to make a film (with scarce funds)...                ",['Biography'],0.0
tt6154710,die Expats,2018,,6.2,27,Jasmin S. Greene,,75.0,"DIE EXPATS explores love, loss and lust, identity and modern relationships. It is a story of four people in search of reclaiming a sense of self while navigating the knotted, overlapping ...                ",['Drama'],0.0
tt8518260,Paper Friends,2019,,7.7,15,Jasmin S. Greene,TV-14,95.0,Five friends from college decide to meet after years of losing contact with each other.,['Drama'],0.0
