titre,réalisateur,producteur,postal,debut,fin,latitude,longitude,rive
C'E TEMPO,Walter VELTRONI,BARBARY FILMS,75006,2018-08-10,2018-08-10,48.85436750049493,2.335577391115457,gauche
It Must Be Heaven,Elia Suleiman,Rectangle Productions,75002,2018-08-17,2018-08-18,48.86472182823696,2.346867194252561,droite
Madame Claude,Sylvie VERHEYDE,Les Compagnons du Cinéma,75116,2019-05-21,2019-05-21,48.86404195655532,2.271610942737006,couronne
UN VOYAGE EN HIVER,Claus DREXEL,MANEKI FILMS,75018,2019-04-05,2019-04-05,48.88617393951613,2.343315495952802,droite
PAR UN DEMI CLAIR MATIN,Bruno Dumont,3B PRODUCTIONS,75008,2019-11-03,2019-11-03,48.86625685529447,2.307606101729049,droite
MERVEILLES A MONTFERMEIL,Jeanne Balibar,FILM(S),75011,2018-07-10,2018-07-10,48.86236702389297,2.375898877340252,droite
FORTE,Katia LEWKOWICZ,QUAD FILMS,75019,2018-12-05,2018-12-06,48.88761419435024,2.379028729534671,droite
FORTE,Katia LEWKOWICZ,QUAD FILMS,75116,2018-12-06,2018-12-08,48.86303971716837,2.29147418547214,couronne
Voir le jour,Stanley WOODWARD,LES FILMS DE LA NUIT,75013,2018-10-18,2018-10-18,48.82889751900576,2.359194396343364,gauche
C'est la vie,Julien Rambaldi,RECIFILMS,75007,2018-12-11,2018-12-11,48.84770727879403,2.312249820472198,gauche
LA VERITE SI JE MENS LES DEBUTS,Michel MUNZ  et Gérard BITTON,LA VERITE PRODUCTION,75014,2018-10-09,2018-10-13,48.82648063353786,2.330059572062159,gauche
La nuit venue,Frederic Farrucci,Koro film,75017,2018-12-12,2018-12-13,48.883048476557065,2.28735985046238,droite
LA REVANCHE DES CREVETTES PAILLETÉES,CEDRIC LE GALLO et MAXIME GOVARE,LES IMPRODUCTIBLES,75011,2018-07-25,2018-07-25,48.85358165805816,2.375687568057995,droite
T'as Pécho?,Adeline PICAULT,SCARLETT PRODUCTION,75019,2019-07-18,2019-07-19,48.893203414186246,2.397735786930017,droite
PARENT D'ELEVE,NOEMIE SAGLIO,RECTANGLE PRODUCTIONS,75012,2019-07-12,2019-07-12,48.84276693034535,2.387530396376128,droite
LA BELLE EPOQUE,NICOLAS BEDOS,LES FILMS DU KIOSQUE,75012,2018-10-16,2018-10-17,48.84663193262046,2.414615243190571,droite
DEUX MOI,CEDRIC KLAPISCH,CE QUI ME MEUT,75004,2018-10-26,2018-10-26,48.85266596442352,2.352306123421938,droite
Maoussi,Charlotte Schiøler,C.S. Productions,75020,2019-06-16,2019-06-18,48.87172837237474,2.38083004133891,droite
UN VOYAGE EN HIVER,Claus DREXLER,MANEKI FILMS,75001,2019-03-12,2019-03-12,48.85715910811604,2.341392804487251,droite
TOUT SIMPLEMENT NOIR,JEAN PASCAL ZADI ET JOHN WAXXX,GAUMONT,75008,2019-06-13,2019-06-13,48.86816682104843,2.324148432619635,droite
LE SEL DES LARMES,Philippe Garrel,RECTANGLE PRODUCTIONS,75012,2019-03-09,2019-03-09,48.84675076435551,2.391509144431109,droite
Madame Claude,Sylvie VERHEYDE,Les Compagnons du Cinéma,75001,2019-06-14,2019-06-14,48.85636072748813,2.345696372786033,droite
"Les dents, pipi, au lit.",Emmanuel Gillibert,CG Cinéma,75010,2017-03-16,2017-03-16,48.875857827450034,2.35605119524243,droite
"Les dents, pipi, au lit.",Emmanuel Gillibert,CG Cinéma,75010,2017-03-16,2017-03-16,48.87594952721146,2.358765959464135,droite
A D N,Maïwenn,WHY NOT PRODUCTIONS,75011,2019-08-16,2019-08-16,48.85715625744105,2.378941557362047,droite
GARDE ALTERNEE,Alexandra LECLERE,PAN EUROPEENNE,75020,2017-03-16,2017-03-16,48.87479520379267,2.389271644840493,droite
Les Années 10 - L'infiltré,Thierry De Peretti,Les Films Velvet,75009,2019-09-26,2019-09-27,48.87673262315793,2.347609136025669,droite
GARDE ALTERNEE,ALEXANDRA LECLERE,PAN EUROPEENNE,75009,2017-04-03,2017-04-03,48.87988846874771,2.345638651005026,droite
Un Cadeau du Ciel,Alain Chabat,Légendaire,75004,2017-03-23,2017-03-24,48.85869704542109,2.353596860505125,droite
Gott du kannst ein Arsch sein,Andre Erkau,Cactus Films,75018,2019-10-02,2019-10-03,48.88647367598721,2.342587760878343,droite
Gott du kannst ein Arsch sein,Andre Erkau,Cactus Films,75008,2019-10-03,2019-10-04,48.866699494682805,2.320534842202644,droite
Jean-François,Sergi Portabella,Surprise Alley,75006,2017-04-10,2017-04-10,48.85413488409174,2.332560661293841,gauche
GARDE ALTERNEE,ALEXANDRA LECLERE,PAN EUROPEENNE,75005,2017-04-10,2017-04-10,48.84866091566869,2.342259900202478,gauche
Un cadeau du ciel,,Légendaire,75004,2017-03-29,2017-03-30,48.85869704542109,2.353596860505125,droite
T'as Pécho?,Adeline PICAULT,SCARLETT PRODUCTION,75013,2019-08-05,2019-08-06,48.822249029285935,2.34620169239748,gauche
UN CADEAU DU CIEL,Alain Chabat,legendaire,75009,2017-02-28,2017-03-01,48.883629393823945,2.332408458012074,droite
JALOUSE,Stéphane et David FOENKINOS,MANDARIN PRODUCTION,75010,2017-02-27,2017-02-27,48.87310136620664,2.36253764353978,droite
GOLIATH,Frederic TELLIER,SINGLE MAN PRODUCTIONS,75013,2020-09-21,2020-09-21,48.83279484367936,2.374260790851467,gauche
SIMON ET THÉODORE,MIKAEL BUCH,MONA FILMS,75009,2017-03-25,2017-03-25,48.88286335229687,2.329828038210473,droite
La Femme la plus assassinée du monde,Franck Ribiere,Polaris Film,75018,2017-03-09,2017-03-10,48.88534198225594,2.340464090163196,droite
COULEURS DE L'INCENDIE,Clovis Cornillac,GAUMONT C/0 GAUMONT PRODUCTION,75009,2020-10-27,2020-10-27,48.87836725241032,2.337327787245755,droite
PAR UN DEMI CLAIR MATIN,Bruno Dumont,3B PRODUCTIONS,75004,2019-11-25,2019-11-25,48.853019531874686,2.368035730027261,droite
Première Année (2ème Partie),Thomas Lilti,LES FILMS DU PARC,75005,2017-05-11,2017-05-12,48.849668402860345,2.347840799444019,gauche
Amanda,Mikhael Hers,Nord-Ouest films,75012,2017-08-28,2017-08-28,48.84406451064705,2.405719447864053,droite
TROP D'AMOUR,Frankie WALLACH,EX NIHILO,75019,2019-12-03,2019-12-03,48.8800211909588,2.385893128083916,droite
LA VIE DE CHATEAU,CEDRIC IDO,SRAB FILMS,75010,2016-08-18,2016-08-18,48.87397200041794,2.35590499936917,droite
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,LGM CINEMA,75010,2016-02-18,2016-02-18,48.86921400043966,2.356914999508243,droite
"PARIS, LA BLANCHE",LIDIA TERKI,DAY FOR NIGHT,75020,2016-02-24,2016-02-25,48.8699809996244,2.38338600021268,droite
LE REDOUTABLE,MICHEL HAZANAVICIUS,LES COMPAGNONS DU CINEMA,75014,2016-08-09,2016-08-10,48.83859699985654,2.330570999686497,gauche
BELLEVILLE'S COP,Rachid Bouchareb,TESSALIT PRODUCTIONS,75020,2017-04-07,2017-04-07,48.869286936913504,2.380829151549554,droite
LA DOULEUR,EMMANUEL FINKIEL,LES FILMS DU POISSON,75009,2016-10-18,2016-10-20,48.8787329996488,2.348176999448258,droite
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,PILI FILMS,75019,2016-11-15,2016-11-15,48.87689200029737,2.389826999764793,droite
LE POULAIN,Mathieu Sapin,PYRAMIDE PRODUCTIONS,75007,2017-09-19,2017-09-19,48.86256833510384,2.309958629685734,gauche
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75003,2016-04-22,2016-04-22,48.861385999675896,2.363271999998104,droite
MARIE FRANCINE,VALERIE LEMERCIER,RECTANGLE PRODUCTIONS,75016,2016-06-10,2016-06-10,48.85931300010938,2.27872600035172,droite
Amanda,Mikhael Hers,Nord-Ouest films,75012,2017-09-23,2017-09-23,48.83593087333175,2.399664817536047,droite
SUN,Jonathan,Rouge International,75018,2017-08-27,2017-08-27,48.88608367931394,2.356695285497985,droite
COULEURS DE L'INCENDIE,Clovis Cornillac,GAUMONT C/0 GAUMONT PRODUCTION,75019,2020-10-23,2020-10-23,48.87906410039912,2.382721588717242,droite
Premieres Vacances,Patrick Cassir,The Film,75019,2017-10-11,2017-10-12,48.887404885029305,2.378721726249045,droite
Premieres Vacances,Patrick Cassir,The Film,75019,2017-10-11,2017-10-12,48.887404885029305,2.378721726249045,droite
Tout ce qu'il me reste de la revolution,Judith Davis,Apsara Films,75013,2017-09-22,2017-09-22,48.82551910013789,2.380350834199035,gauche
Passion Simple,Danielle Arbid,LES FILMS PELLEAS,75006,2019-02-19,2019-02-19,48.85479054895819,2.339486014389381,gauche
UN VOYAGE EN HIVER,Claus DREXLER,MANEKI FILMS,75019,2019-03-28,2019-03-28,48.89520079297742,2.3939542746411773,droite
BAD POEMS,Gabor Reisz,LES FILMS DU BALIBARI,75018,2017-08-23,2017-08-23,48.88746534249334,2.34507822244101,droite
BAD POEMS,Gabor Reisz,LES FILMS DU BALIBARI,75017,2017-08-25,2017-08-25,48.88207178782534,2.31926915144597,droite
BAD POEMS,Gabor Reisz,LES FILMS DU BALIBARI,75008,2017-08-25,2017-08-25,48.88027313670672,2.309253478937685,droite
Mauvaises Herbes,Kheiron,Païva Films,75011,2017-09-01,2017-09-01,48.86635144192642,2.364791850060801,droite
BEFIKRE,ADITYA CHOPRA,FIRSTEP,75004,2016-02-26,2016-02-26,48.85422900030701,2.349809999560553,droite
SUN,Jonathan,Rouge International,75019,2017-08-27,2017-08-27,48.88452067824849,2.3702678238763437,droite
LA NIAQUE,CHAD CHENOUGA,TS PRODUCTIONS,75001,2016-04-25,2016-04-25,48.86153899967268,2.348699000640293,droite
Les Jeunes Amants,Carine Tardieu,EX NIHILO,75020,2020-11-06,2020-11-07,48.87383738305907,2.385391196696631,droite
MES TRÈS CHERS ENFANTS,ALEXANDRA LECLÈRE,LES FILMS DU 24,75006,2020-10-29,2020-10-30,48.84814475839274,2.325062725018612,gauche
TERRITOIRES,DAVID OELHOFFEN,ONE WORLD FILMS,75017,2017-12-07,2017-12-07,48.88689134165308,2.300475256092261,droite
UN VOYAGE EN HIVER,Claus DREXEL,MANEKI FILMS,75019,2019-04-03,2019-04-03,48.89151686959098,2.38493331894967,droite
TERRITOIRES,DAVID OELHOFFEN,ONE WORLD FILMS,75017,2017-12-06,2017-12-06,48.88545076018576,2.302812001205297,droite
Le Lion,Ludovic COLBEAU JUSTIN,MONKEY PACK FILMS,75012,2019-04-02,2019-04-03,48.85076419640385,2.368177132612276,droite
VOLTAIRE,Stephen Woolfenden,PENINSULA FILM,75015,2017-10-12,2017-10-12,48.83626065446609,2.294362152887592,gauche
FLORA63,STEPHANE ROBELIN,ICI ET LA PRODUCTIONS,75018,2016-05-13,2016-05-13,48.885783999991325,2.338096999621252,droite
une jeunesse dorée,Eva Ionesco,MACASSAR PRODUCTIONS,75002,2017-12-15,2017-12-16,48.86503152330323,2.348468737015577,droite
La Ch'Tite Famille,,Pathé ProdExé,75008,2017-07-20,2017-07-20,48.8742906257358,2.301845975270081,droite
Les Olympiades,Jacques Audiard,Page 114,75013,2020-11-02,2020-11-05,48.836497850987726,2.374384430686476,gauche
Synonymes,Nadav Lapid,SBS FILMS,75006,2017-11-20,2017-11-20,48.853939876406784,2.333401116375804,gauche
LES FEMMES DU SQUARE,JULIEN RAMBALDI,SAS LES FILMS DU KIOSQUE,75002,2020-11-03,2020-11-03,48.86644746426169,2.34428671499955,droite
Tendre et saignant,Christopher Thompson,Les Films du Cap,75003,2019-11-18,2019-11-19,48.8639098910761,2.364911177129406,droite
LE TRESOR DU PETIT NICOLAS,JULIEN RAPPENEAU,CURIOSA FILM,75006,2020-11-11,2020-11-11,48.853038514437095,2.340666255579877,gauche
Les Mignonnes,Maïmouna Doucouré,Bien ou bien Productions,75019,2018-08-06,2018-08-06,48.88289293236372,2.385356580158362,droite
Army of the dead meanwhile in Germany,Matthias Schweighoffer,Firstep,75007,2020-11-05,2020-11-05,48.8631594982296,2.313480651338884,gauche
les hommes de Namsan,Min-Ho Woo,KEYSTONE FILMS,75007,2019-02-22,2019-02-22,48.85775339660481,2.316333522737283,gauche
LE PROCESSUS DE PAIX,Ilan KLIPPER,CINEFRANCE STUDIOS,75013,2021-01-07,2021-01-08,48.83473468397902,2.366998988627842,gauche
DOCTEUR ?,Tristan SEGUELA,Unité de Production,75008,2019-02-26,2019-02-27,48.86778091293231,2.302745816394078,droite
LE PROCESSUS DE PAIX,Ilan KLIPPER,CINEFRANCE STUDIOS,75011,2021-01-06,2021-01-06,48.86391940771728,2.373513072906401,droite
Passion Simple,Danielle Arbid,LES FILMS PELLEAS,75007,2019-02-26,2019-02-26,48.85373535556345,2.327477229535785,gauche
Musique de Chambre,Christophe Honoré,LES FILMS PELLEAS,75005,2019-03-18,2019-03-18,48.840356193935726,2.33695948295925,gauche
IBRAHIM,SAMIR GUESMI,WHY NOT PRODUCTIONS,75001,2019-03-11,2019-03-13,48.86595588438004,2.334096768414246,droite
LA FILLE DE BREST,EMMANUELLE BERCOT,HAUT ET COURT,75007,2016-02-03,2016-02-05,48.85212100001268,2.309093999631277,gauche
LA DOULEUR,EMMANUEL FINKIEL,LES FILMS DU POISSON,75006,2016-08-17,2016-08-17,48.853281000444674,2.333403999904372,gauche
VILLA CAPRICE,BERNARD STORA,JPG FILMS,75007,2019-06-04,2019-06-05,48.86036432657526,2.2955744957986868,gauche
MARYLINE,GUILLAUME GALLIENNE,LGM FILMS,75002,2016-10-10,2016-10-10,48.86837799972642,2.335314999898052,droite
THIRST STREET,NATHAN SILVER,IN VIVO FILMS,75017,2016-09-03,2016-09-03,48.88522700021326,2.316246000643881,droite
CHERCHEZ LA FEMME,SOU ABADI,THE FILM,75016,2016-05-10,2016-05-10,48.853169000007725,2.271329999321867,droite
DEMAIN ET TOUS LES AUTRES JOURS (2),NOVEMIE LVOVSKY,F COMME FILM,75005,2016-04-14,2016-04-14,48.84024599984668,2.360048000624603,gauche
THE ESCAPE,DOMINIC SAVAGE,HANNA FILMS,75001,2016-10-21,2016-10-21,48.86226500002237,2.34567799990542,droite
TROP D'AMOUR,Frankie WALLACH,EX NIHILO,75011,2019-11-20,2019-11-20,48.86616491239837,2.371343355670967,droite
COEXISTER,FABRICE EBOUE,EUROPA CORP,75008,2016-11-30,2016-11-30,48.86793300009664,2.317490000335297,droite
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75013,2020-12-22,2020-12-22,48.82793217601983,2.351378187273677,gauche
COULEURS DE L'INCENDIE,Clovis Cornillac,GAUMONT C/0 GAUMONT PRODUCTION,75007,2020-11-11,2020-11-11,48.858668937727685,2.332283464196499,gauche
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75013,2020-12-22,2020-12-22,48.828805798906224,2.350837433819488,gauche
LE TRESOR DU PETIT NICOLAS,JULIEN RAPPENEAU,CURIOSA FILM,75012,2020-11-17,2020-11-17,48.84904299492012,2.374999336596835,droite
LES PASSAGERS DE LA NUIT,Mikhaël HERS,NORD OUEST FILMS / LES PASSAGERS DE LA NUIT,75016,2021-03-23,2021-03-23,48.86782561563542,2.251024443982216,droite
Le Déchanché d'Elvis,"Lauriane Escaffre, Yvonnick Muller",ADNP QUAD FILMS,75004,2021-02-02,2021-02-02,48.8502555050303,2.358742945532029,droite
STELLA EST AMOUREUSE,Sylvie Verheyde,ATELIER DE PRODUCTION,75013,2021-02-23,2021-02-23,48.8347975204679,2.350604209043169,gauche
MARIAGE BLANC,TAREK BOUDALI,AXEL FILMS,75009,2016-09-02,2016-09-02,48.88232799997764,2.345940999367884,droite
